,Month,GMT,ss,ni,rpi,spi,na,nx,oi,AQI
0,1.1.10,0:00,5,100.9596774,39.10752688,27.37741935,112.3427419,138.7580645,19.16129033,138.7580645
1,1.1.10,1:00,4.516129033,93.27016129,37.62903225,25.65806452,97.11290323,120.4,21.62096774,120.4
2,1.1.10,2:00,4.092741935,86.58870968,34.84408602,24.47096774,87.53225806,107.4096774,24.65725806,107.4096774
3,1.1.10,3:00,4.165322581,84.12903226,34.59139785,23.94193548,85.17741935,103.5612903,25.2016129,103.5612903
4,1.1.10,4:00,4.302419355,85.58064516,33.9516129,23.22903226,91.91935484,110.1064516,23.875,110.1064516
5,1.1.10,5:00,4.745967742,94.37903226,35.25268817,23.9483871,117.7540323,137.8677419,19.71774194,137.8677419
6,1.1.10,6:00,5.608870968,111.2217742,38.01075268,25.48387097,128.116129,191.316129,14.69354839,191.316129
7,1.1.10,7:00,6.528225806,124.3467742,38.74193548,26.91290323,160.2322581,234.0064516,12.61693549,234.0064516
8,1.1.10,8:00,7.012096774,127.0080645,38.90860215,28.57741935,166.6322581,242.5548387,12.78629033,242.5548387
9,1.1.10,9:00,6.97983871,124.375,40.6344086,30.5516129,162.4741935,236.2580645,15.24596774,236.2580645
10,1.1.10,10:00,6.915322581,120.2379032,40.9516129,31.36451613,153.4290323,223.9096774,18.66532258,223.9096774
11,1.1.10,11:00,6.870967742,117.7056452,41.05376343,33.23870968,144.6677419,213.0612903,21.15725806,213.0612903
12,1.1.10,12:00,6.927419355,117.3669355,41.14516128,34.4483871,138.2903226,206.4354839,22.68951613,206.4354839
13,1.1.10,13:00,6.891129033,117.858871,41.38172043,35.39677419,134.6645161,203.1903226,23.02016129,203.1903226
14,1.1.10,14:00,6.870967742,120.0080645,44.06989247,36.45806452,134.7064516,204.9322581,21.91935484,204.9322581
15,1.1.10,15:00,6.75,125.8185484,42.89247312,35.92903226,139.8548387,214.7709677,18.19758065,214.7709677
16,1.1.10,16:00,6.637096774,132.2016129,44.39247312,35.0516129,144.4806452,224.5645161,14.38306451,224.5645161
17,1.1.10,17:00,6.435483871,102.1548387,44.11290323,34.13225806,146.4129032,228.8903226,12.54032258,228.8903226
18,1.1.10,18:00,6.366935484,101.6774194,45.05376343,33.73548387,142.8806452,224.883871,11.99596774,224.883871
19,1.1.10,19:00,6.108870968,131.2822581,45.03225807,33.25806452,133.5387097,212.8516129,11.89919355,212.8516129
20,1.1.10,20:00,5.879032258,123.9677419,44.82795698,32.25806452,117.4612903,190.916129,12.02419355,190.916129
21,1.1.10,21:00,5.786290323,118.8709677,43.55913978,30.99032258,108.6193548,177.9645161,12.50403226,177.9645161
22,1.1.10,22:00,5.47983871,114.8225806,42.90860215,29.42258065,103.8741936,169.9387097,13.76209677,169.9387097
23,1.1.10,23:00,5.028225806,108.6169355,40.65591398,28.30967742,125.3548387,155.3548387,16.63306451,155.3548387
24,1.2.10,0:00,5.098214286,101.2053571,31.10714285,23.13214286,100.9508929,129.7535714,28.19642858,129.7535714
25,1.2.10,1:00,4.486607143,92.80357143,30.17857143,21.87142857,88.39285714,112.9642857,30.85714286,112.9642857
26,1.2.10,2:00,4.446428571,85.50892858,30.16666667,21.10357143,45.93303571,131.5133929,34.66964286,131.5133929
27,1.2.10,3:00,4.428571429,82.61607143,31.67261905,20.73928571,41.625,124.2321429,35.68303571,124.2321429
28,1.2.10,4:00,4.486607143,83.10267858,29.99404762,20.375,43.33482143,126.4508929,34.37946429,126.4508929
29,1.2.10,5:00,4.75,91.58482143,29.2202381,20.73571429,95.68303571,117.8535714,31.54017858,117.8535714
30,1.2.10,6:00,5.535714286,110.3125,32.16666667,22.91785714,108.9821429,171.3428571,25.76785714,171.3428571
31,1.2.10,7:00,6.09375,125.9732143,34.44047618,25.14285714,139.2357143,214.1928571,21.17857143,214.1928571
32,1.2.10,8:00,6.660714286,128.9732143,34.70833333,27.15,146.1571429,223.5357143,21.40625,223.5357143
33,1.2.10,9:00,6.616071429,125.6428571,34.20238095,28.41785714,140.1428571,214.8107143,24.61160714,214.8107143
34,1.2.10,10:00,6.513392857,119.1741071,32.60714285,28.39642857,127.9964286,197.4714286,28.69196429,197.4714286
35,1.2.10,11:00,6.535714286,114.2053571,29.2797619,28.76785714,115.5928571,181.0607143,33.5625,181.0607143
36,1.2.10,12:00,6.616071429,111.7098214,26.98809523,28.725,109.3321429,172.8035714,36.83482143,172.8035714
37,1.2.10,13:00,6.674107143,111.5178571,27.02380952,28.16071429,107.6285714,170.9142857,38.67410714,170.9142857
38,1.2.10,14:00,6.5625,112.7321429,27.05357143,28.65357143,104.7928571,169.0821429,37.93303571,169.0821429
39,1.2.10,15:00,6.723214286,116.1741071,27.625,27.36785714,105.0464286,172.0964286,36.46875,172.0964286
40,1.2.10,16:00,6.352678571,121.7455357,26.50595238,26.19285714,103.4107143,174.9285714,33.23214286,174.9285714
41,1.2.10,17:00,5.852678571,129.7901786,27.35714285,24.63928571,107.875,185.8464286,27.04464286,185.8464286
42,1.2.10,18:00,5.772321429,101.45,30.68452382,25.58571429,111.5285714,193.1321429,22.59375,193.1321429
43,1.2.10,19:00,5.767857143,101.0357143,32.1547619,26.31428571,107.425,188.5964286,20.69642858,188.5964286
44,1.2.10,20:00,5.571428571,126.1875,32.00595238,26.16071429,127.5625,171.0785714,23.94642858,171.0785714
45,1.2.10,21:00,5.491071429,118.5401786,32.50595238,25.85357143,122.7857143,161.1357143,26.6875,161.1357143
46,1.2.10,22:00,5.3125,112.2589286,32.23809523,24.53214286,119.1919643,153.2285714,29.14732143,153.2285714
47,1.2.10,23:00,5.258928571,106.2410714,31.51785715,23.72857143,111.7455357,142.4357143,30.58928571,142.4357143
48,1.3.10,0:00,3.721774194,97.22177419,25.5483871,20.90967742,92.94758065,110.2064516,33.77419355,110.2064516
49,1.3.10,1:00,3.60483871,88.375,23.82795698,20.19354839,49.83064516,128.7903226,35.68548388,128.7903226
50,1.3.10,2:00,3.108870967,49.01612904,24.02688172,19.62580645,42.52016129,116.2701613,39.65725806,116.2701613
51,1.3.10,3:00,3.080645161,47.58064516,23.16129032,18.83870968,42.16935484,115.8709677,39.09274194,115.8709677
52,1.3.10,4:00,3.177419355,84.69758065,23.32795698,19.11290323,83.46774194,128.6491936,35.7983871,128.6491936
53,1.3.10,5:00,3.641129033,99.38709678,26.39784947,21.3516129,114.141129,130.2290323,27.96774194,130.2290323
54,1.3.10,6:00,4.572580645,122.5,29.93548387,25.13870968,134.9709677,192.6903226,20.35080645,192.6903226
55,1.3.10,7:00,5.415322581,102.0580645,32.0860215,28.70645161,164.4645161,229.2451613,20.24193549,229.2451613
56,1.3.10,8:00,5.709677419,130.8145161,31.69354838,32.25483871,154.2258065,215.5612903,23.63306451,215.5612903
57,1.3.10,9:00,5.641129033,120.8709677,30.73655913,34.44516129,132.5419355,186.5741935,28.41129033,186.5741935
58,1.3.10,10:00,5.455645161,109.9354839,28.1344086,33.13225806,111.2322581,157.6032258,33.99596774,157.6032258
59,1.3.10,11:00,5.302419355,105.7822581,26.43548387,31.60967742,102.2032258,146.7419355,36.93548388,146.7419355
60,1.3.10,12:00,5.185483871,104.4596774,25.02688172,29.7483871,130.5322581,142.4,38.08064516,142.4
61,1.3.10,13:00,4.97983871,103.5685484,24.00537635,27.94193548,126.0846774,138.3612903,39.31451613,138.3612903
62,1.3.10,14:00,4.838709678,104.0201613,23.63978495,26.93225806,123.1330645,136.4548387,39.14919355,136.4548387
63,1.3.10,15:00,4.649193549,106.1774194,24.25268817,26.69354839,122.4556452,137.8129032,38.93548388,137.8129032
64,1.3.10,16:00,4.274193549,109.9274194,25.16129032,26.00645161,119.7540323,139.4774194,37.7983871,139.4774194
65,1.3.10,17:00,4.185483871,116.2862903,25.6344086,25.39677419,120.5362903,145.9774194,35.02419355,145.9774194
66,1.3.10,18:00,4.048387096,123.1774194,27.17741935,25.87096774,122.9314516,153.9322581,30.69758065,153.9322581
67,1.3.10,19:00,3.838709678,120.7419355,27.4139785,26.27741935,116.3709677,148,30.77419355,148
68,1.3.10,20:00,3.681451613,111.9717742,26.9032258,24.89677419,103.0806452,131.6741935,33.18145161,131.6741935
69,1.3.10,21:00,3.693548388,108.8104839,26.60215053,24.25483871,100.3387097,126.4258065,32.35483871,126.4258065
70,1.3.10,22:00,3.592741935,106.9112903,26.56451613,23.1483871,101.641129,122.5806452,31.08467742,122.5806452
71,1.3.10,23:00,3.47983871,102.7580645,26.7204301,22.22258065,97.28225806,115.7870968,30.80241935,115.7870968
72,1.4.10,0:00,5.095833334,97.875,28.7,24.87333333,46.54166666,109.53,41.37083334,109.53
73,1.4.10,1:00,4.483333334,93.5125,27.97222222,24.08,46.325,105.8466667,42.23333334,105.8466667
74,1.4.10,2:00,3.970833334,90.2875,28.43333333,23.61,44.02916666,101.43,43.05,101.43
75,1.4.10,3:00,4.129166666,92.49583334,29.86111112,24.48333333,86.1375,110.8766667,39.80416666,110.8766667
76,1.4.10,4:00,4.433333334,102.1958333,31.48888888,26.37666667,110.4833333,138.1233333,33.04166666,138.1233333
77,1.4.10,5:00,5.408333334,121.6208333,36.35555555,30.85666667,127.22,198.4933333,24.85833334,198.4933333
78,1.4.10,6:00,6.5125,130.9583333,39.62222222,34.97,148.89,227.6566667,24.75833334,227.6566667
79,1.4.10,7:00,6.791666666,125.5875,40.47222222,37.03333333,130.7766667,205.2166667,30.43333334,205.2166667
80,1.4.10,8:00,6.9875,117.3916667,38.00555555,36.16,115.7333333,183.6566667,39.1375,183.6566667
81,1.4.10,9:00,7.1875,109.7833333,33.82777778,34.13,103.2033333,165.01,46.85416666,165.01
82,1.4.10,10:00,6.75,103.8833333,31.17222222,33.35,122.9208333,149.4266667,85.03333334,149.4266667
83,1.4.10,11:00,6.6,100.425,28.57777778,31.13,114.275,139.7366667,91.00416666,139.7366667
84,1.4.10,12:00,6.329166666,99.82083334,28.75,30.24333333,111.4041667,136.9433333,94.11666666,136.9433333
85,1.4.10,13:00,6.270833334,100.5708333,28.2,30.02,110.0458333,136.4833333,95.0875,136.4833333
86,1.4.10,14:00,6.525,102.0541667,27.82222222,30.32333333,109.0375,136.8533333,96.34166666,136.8533333
87,1.4.10,15:00,6.566666666,104.1666667,28.23888888,29.67,106.5791667,136.5733333,96.83333334,136.5733333
88,1.4.10,16:00,6.408333334,106.3875,27.09444445,29.20666667,104.7708333,136.91,96.8875,136.91
89,1.4.10,17:00,6.1625,109.9458333,27.5,28.63333333,105.3458333,140.2233333,92.9875,140.2233333
90,1.4.10,18:00,6.154166666,114.1583333,29.45,29.39333333,99.99583334,139.31,85.63333334,139.31
91,1.4.10,19:00,5.9,115.9291667,30.83333333,29.95333333,92.55,134.7633333,44.85833334,134.7633333
92,1.4.10,20:00,5.545833334,115.775,33.3,30.34,94.47916666,136.1766667,41.35,136.1766667
93,1.4.10,21:00,5.229166666,113.875,34.56111112,29.85,95.51666666,135.5,40.33333334,135.5
94,1.4.10,22:00,4.941666666,109.8708333,32.22222222,28.61666667,91.62916666,129.1733333,40.875,129.1733333
95,1.4.10,23:00,4.825,106.0625,30.2,26.87333333,87.9875,123.2133333,40.81666666,123.2133333
96,1.5.10,0:00,4.028225806,90.78225806,26.83333333,22.10967742,47.72983871,104.8129032,37.39112904,104.8129032
97,1.5.10,1:00,4.040322581,85.67741935,27.38172043,21.62580645,45.83467743,131.5120968,37.20967743,131.5120968
98,1.5.10,2:00,3.608870967,49.08467743,27.79569892,21.30322581,41.7983871,123.3951613,37.8266129,123.3951613
99,1.5.10,3:00,3.600806451,49.80645161,28.80107527,21.72580645,48.77016129,131.0846774,34.68548388,131.0846774
100,1.5.10,4:00,4.060483871,90.37096774,29.85483872,22.57419355,107.0927419,125.9677419,30.10887096,125.9677419
101,1.5.10,5:00,4.782258065,104.5685484,31.75268817,25.34193548,113.0419355,170.7,27.26612904,170.7
102,1.5.10,6:00,5.375,111.5040323,31.91935483,27.71290323,125.3516129,188.5580645,30.09677419,188.5580645
103,1.5.10,7:00,5.483870968,107.8951613,29.41935483,28.48064516,115.9806452,176.3193548,37.05241935,176.3193548
104,1.5.10,8:00,5.822580645,104.9072581,28.77419355,29.07741935,108.6935484,166.6064516,42.29435484,166.6064516
105,1.5.10,9:00,5.754032258,100.7701613,25.65591398,27.47096774,131.0322581,153.4645161,46.54435484,153.4645161
106,1.5.10,10:00,5.564516129,97.48790323,24.25268817,25.63870968,121.1572581,142.9,49.94354839,142.9
107,1.5.10,11:00,5.512096774,97.06048388,23.98924732,25.58387097,118.0241935,140.0903226,84.28225806,140.0903226
108,1.5.10,12:00,5.330645161,97.12096774,24.4516129,25.24193548,115.2379032,137.9032258,86.45564516,137.9032258
109,1.5.10,13:00,5.346774194,97.60483871,23.55913978,24.72580645,112.4637097,136.0516129,88.37096774,136.0516129
110,1.5.10,14:00,5.326612904,99.87096774,23.87096775,24.31612903,111.8024194,137.3290323,88.625,137.3290323
111,1.5.10,15:00,5.201612904,100.6209677,25.11827957,25.07741935,107.3508065,134.3935484,89.79032258,134.3935484
112,1.5.10,16:00,5.076612904,101.4637097,25.88709677,24.91935484,105,133.1645161,90.625,133.1645161
113,1.5.10,17:00,5.205645161,104.608871,25.34946237,24.25483871,105.6935484,136.2419355,88.91532258,136.2419355
114,1.5.10,18:00,5.092741935,104.6491936,25.05913978,24.22903226,98.43145161,130.4677419,85.39516129,130.4677419
115,1.5.10,19:00,5.125,103.7741936,26.11827957,23.68387097,88.5766129,121.8709677,46.9233871,121.8709677
116,1.5.10,20:00,4.709677419,105.0080645,28.33870968,23.92258065,87.90725806,122.3387097,41.32258065,122.3387097
117,1.5.10,21:00,4.318548388,105.108871,28.26344087,23.61935484,92.88306451,126.4032258,38.56854839,126.4032258
118,1.5.10,22:00,4.209677419,103.108871,27.21505377,23.32258065,91.76612904,123.9483871,37.12096774,123.9483871
119,1.5.10,23:00,3.927419355,99.0483871,27.98387097,22.89032258,88.43951613,118,35.9233871,118
120,1.6.10,0:00,4.404166666,90.48333334,28.73333333,24.28333333,35.12083334,125.6291667,33.1875,125.6291667
121,1.6.10,1:00,4.229166666,84.15416666,28.16111112,23.80333333,32.9875,117.1,34.4375,117.1
122,1.6.10,2:00,3.775,47.95833334,28.01111112,23.11,29.00416666,109.5041667,35.09583334,109.5041667
123,1.6.10,3:00,3.983333334,48.62083334,28.85,23.31666667,34.3,115.4583333,31.41666666,115.4583333
124,1.6.10,4:00,4.375,89.14166666,30.00555555,24.40666667,89.99583334,111.34,26,111.34
125,1.6.10,5:00,4.954166666,102.3708333,33.55555555,27.66333333,129.7958333,153.7666667,22.95833334,153.7666667
126,1.6.10,6:00,5.754166666,112.3333333,35.03333333,30.36,119.7733333,183.6666667,23.27083334,183.6666667
127,1.6.10,7:00,6.554166666,111.3791667,34.21666667,31.43333333,116.49,179.6166667,26.73333334,179.6166667
128,1.6.10,8:00,6.95,109.5416667,31.93888888,30.73666667,110.3066667,171.96,31.34583334,171.96
129,1.6.10,9:00,6.8375,105.0875,29.18888888,29.24666667,100.5566667,158.6666667,37.22916666,158.6666667
130,1.6.10,10:00,6.75,103.3625,27.27222222,28.52666667,125.2291667,150.8833333,42.1375,150.8833333
131,1.6.10,11:00,6.458333334,103.0208333,26.96666667,28.26,120.7,147.0033333,47.58333334,147.0033333
132,1.6.10,12:00,6.295833334,102.6375,27.42222222,27.08666667,116.7541667,143.5566667,85.75833334,143.5566667
133,1.6.10,13:00,6.325,101.7125,26.62222222,27.61666667,110.3625,137.6766667,91.74583334,137.6766667
134,1.6.10,14:00,6.1875,103.0666667,26.87777778,27.54666667,107.625,136.56,93.79583334,136.56
135,1.6.10,15:00,6.266666666,103.0125,27.71666667,26.69666667,102.8083333,132.7,94.77083334,132.7
136,1.6.10,16:00,5.875,103.4875,27.48333333,25.94666667,100.3875,131.1233333,93.88333334,131.1233333
137,1.6.10,17:00,5.75,103.7375,27.22222222,25.37,97.53333334,129.0333333,92.375,129.0333333
138,1.6.10,18:00,5.8625,102.8083333,27.40555555,25.25666667,91.6,123.5333333,89.95833334,123.5333333
139,1.6.10,19:00,5.658333334,100.5541667,27.89444445,25.17,49.29166666,113.9133333,87.05833334,113.9133333
140,1.6.10,20:00,4.829166666,101.4625,28.4,25.02333333,45.69583334,111.7566667,47.27083334,111.7566667
141,1.6.10,21:00,4.795833334,102.7333333,29.26111112,25.29333333,47.2,113.9733333,41.19166666,113.9733333
142,1.6.10,22:00,4.804166666,101.0458333,29.66666667,25.41333333,46.25,111.85,37.2,111.85
143,1.6.10,23:00,4.7625,97.04583334,29.77222222,24.86666667,42.50416666,105.6666667,33.8875,105.6666667
144,1.7.10,0:00,3.258064516,43.48387096,19.25806452,17.44516129,34.33467743,110.3467742,33.87903226,110.3467742
145,1.7.10,1:00,3.153225806,37.13709677,19.34946237,16.53870968,28.86290322,98.54032258,34.31451613,98.54032258
146,1.7.10,2:00,3.040322581,35.20967743,18.41935483,16.07096774,27.9516129,95.69354839,34.43548388,95.69354839
147,1.7.10,3:00,3.012096774,36.83064516,18.55376343,16.09354839,32.75806451,102.1209677,31.90725806,102.1209677
148,1.7.10,4:00,3.346774194,45.56854839,19.77419355,17.04193548,85.64112904,131.2379032,26.15322581,131.2379032
149,1.7.10,5:00,3.870967743,93.04032258,21.62365592,19.46774194,127.4233871,144.3967742,21.75806451,144.3967742
150,1.7.10,6:00,4.350806451,101.9556452,22.37096775,22.15806452,115.5709677,171.1774194,21.77016129,171.1774194
151,1.7.10,7:00,4.649193549,100.9274194,21.60752688,23.93548387,113.6354839,168.416129,23.625,168.416129
152,1.7.10,8:00,4.846774194,98.64919355,21.64516128,24.38387097,110.5,163.4451613,25.77016129,163.4451613
153,1.7.10,9:00,4.677419355,97.49193549,20.54301075,23.40645161,107.0645161,159.0774194,29.72580645,159.0774194
154,1.7.10,10:00,4.556451613,96.74193549,21.09139785,24.7,100.916129,152.3548387,33.49596774,152.3548387
155,1.7.10,11:00,4.459677419,96.79435484,21.91935483,24.06774194,129.4516129,149.0193548,36.80241935,149.0193548
156,1.7.10,12:00,4.455645161,95.66129033,21.1344086,23.87096774,122.3427419,142.4580645,41.09274194,142.4580645
157,1.7.10,13:00,4.423387096,95.96370968,21.48924732,24.50322581,119.5,140.3774194,43.80241935,140.3774194
158,1.7.10,14:00,4.60483871,96.83467743,21.7688172,24.4,116.9112903,139.016129,45.77419355,139.016129
159,1.7.10,15:00,4.177419355,96.46370968,22.02688172,23.00322581,112.0766129,134.8483871,47.95967743,134.8483871
160,1.7.10,16:00,4.056451613,97.14112904,21.76344087,22.00645161,109.3266129,133.1806452,48.81451613,133.1806452
161,1.7.10,17:00,3.927419355,97.61290323,21.55376343,21.36451613,106.7903226,131.5258065,48.35080645,131.5258065
162,1.7.10,18:00,3.883064516,96.46370968,21.32795698,21.04516129,100.8427419,125.8774194,47.38306451,125.8774194
163,1.7.10,19:00,3.814516129,93.45564516,20.21505377,20.19354839,91.89112904,116.2967742,44.91532258,116.2967742
164,1.7.10,20:00,3.455645161,92.32258065,20.51075268,19.34516129,87.63306451,111.9903226,38.83870968,111.9903226
165,1.7.10,21:00,3.451612904,92.57258065,20.70430108,19.23548387,88.30645161,112.7354839,33.91532258,112.7354839
166,1.7.10,22:00,3.294354839,89.97177419,19.91935483,19.10967742,86.71774194,109.3967742,31.9516129,109.3967742
167,1.7.10,23:00,3.403225806,84.46370968,19.56451613,18.23870968,47.84274194,132.3266129,30.56854839,132.3266129
168,1.8.10,0:00,3.620967742,44.27419355,16.34946237,14.82580645,37.47177419,114.2701613,28.9516129,114.2701613
169,1.8.10,1:00,3.741935484,37.83064516,15.51612903,13.80645161,32.09274194,102.4354839,29.76612904,102.4354839
170,1.8.10,2:00,3.024193549,33.26612904,15.72043011,14.07096774,28.77822581,94.55645161,31.81854839,94.55645161
171,1.8.10,3:00,3.052419355,34.41935484,16.37634409,14.50322581,33.26209678,100.1935484,29.92741935,100.1935484
172,1.8.10,4:00,3.387096774,43.18548388,17.7688172,15.48387097,87.0483871,130.2903226,24.90725806,130.2903226
173,1.8.10,5:00,3.870967743,91.84274194,19.89784947,18.32580645,100.5225807,148.0225806,19.12903226,148.0225806
174,1.8.10,6:00,4.370967742,101.8790323,20.98387097,20.51290323,120.9903226,176.5387097,18.19758065,176.5387097
175,1.8.10,7:00,4.580645161,100.3104839,19.43010753,20.87419355,112.8290323,167.1225806,21.11693549,167.1225806
176,1.8.10,8:00,4.713709678,97.54032258,18.56451613,20.80322581,106.8806452,158.9322581,25.31048388,158.9322581
177,1.8.10,9:00,4.806451613,95.70967743,17.46236558,20,100.7870968,151.3548387,30.26612904,151.3548387
178,1.8.10,10:00,4.870967742,94.52822581,17.24193548,19.19032258,128.0685484,146.0967742,32.9233871,146.0967742
179,1.8.10,11:00,4.943548388,94.30645161,17.27419355,19.70967742,125.4717742,143.8387097,35.55241935,143.8387097
180,1.8.10,12:00,4.822580645,93.79435484,17.65053763,19.45806452,122.7137097,141.2612903,37.56048388,141.2612903
181,1.8.10,13:00,4.758064516,94.16935484,17.7795699,19.96129032,120.5887097,139.8483871,38.40322581,139.8483871
182,1.8.10,14:00,4.633064516,96.5483871,18.4032258,19.47419355,121.7741935,142.6709677,38.12903226,142.6709677
183,1.8.10,15:00,4.342741935,97.08467743,18.49462365,19.53225806,118.2620968,140.3258065,39.40725806,140.3258065
184,1.8.10,16:00,4.209677419,97.7983871,18.74193548,19.22258065,114.125,137.5677419,39.55645161,137.5677419
185,1.8.10,17:00,4.064516129,99.43145161,19.77419355,18.20967742,113.8306452,138.6451613,36.99596774,138.6451613
186,1.8.10,18:00,3.883064516,99.30241935,18.53763442,18.02903226,106.6370968,132.7774194,34.53225806,132.7774194
187,1.8.10,19:00,3.532258065,98.22983871,19.4139785,17.72580645,98.4516129,125.3741935,30.99193549,125.3741935
188,1.8.10,20:00,3.721774194,98.63306451,20.60752688,18.62580645,98.22983871,125.516129,26.33870968,125.516129
189,1.8.10,21:00,3.616935484,95.33467743,19.79032258,18.61612903,95.13709678,120.4064516,25.87096774,120.4064516
190,1.8.10,22:00,3.588709678,90.97580645,19.17741935,17.74516129,89.90322581,112.7258065,25.47177419,112.7258065
191,1.8.10,23:00,3.52016129,85.56048388,18.02150538,16.67741935,48.75403226,101.4774194,26.40725806,101.4774194
192,1.9.10,0:00,3.979166666,91.07916666,19.87777778,19.83333333,86.59583334,110.1733333,23.5875,110.1733333
193,1.9.10,1:00,3.9875,84.32916666,19.52222222,18.51333333,47.50833334,131.8833333,23.80416666,131.8833333
194,1.9.10,2:00,3.095833334,46.3875,19.15,18.11666667,42.9,121.8291667,24.45833334,121.8291667
195,1.9.10,3:00,3.145833334,46.47916666,20.31666667,18.45,47.72916666,126.7875,23.04583334,126.7875
196,1.9.10,4:00,3.454166666,87.52083334,22.47777778,19.76,107.45,124.0266667,18.30416666,124.0266667
197,1.9.10,5:00,4.2875,105.8458333,27.12777778,23.38333333,130.4133333,189.1533333,13.60416666,189.1533333
198,1.9.10,6:00,5.258333334,120.9625,30.95,28.57333333,171.5033333,242.3333333,11.15,242.3333333
199,1.9.10,7:00,5.833333334,121.3083333,31.26666667,29.79333333,162.4266667,233.57,13.95416666,233.57
200,1.9.10,8:00,5.845833334,115.8166667,29.05555555,29.72666667,140.4933333,207.1866667,19.06666666,207.1866667
201,1.9.10,9:00,5.708333334,108.0625,26.1,27.32,121.2033333,181.7066667,25.45833334,181.7066667
202,1.9.10,10:00,5.658333334,104.3666667,23.60555555,26.87666667,109.04,166.57,29.87083334,166.57
203,1.9.10,11:00,5.5,103.2625,23.77222222,26.53666667,104.26,160.9166667,33.74583334,160.9166667
204,1.9.10,12:00,5.466666666,102.3791667,23.97777778,25.75333333,100.9766667,156.9333333,36.02083334,156.9333333
205,1.9.10,13:00,5.175,103.4833333,23.58333333,25.92,130.4791667,155.2266667,36.66666666,155.2266667
206,1.9.10,14:00,5.133333334,106.5291667,23.35,25.21333333,132.2791667,159.1133333,36.825,159.1133333
207,1.9.10,15:00,4.741666666,107.8833333,24.52222222,24.42333333,129.1291667,157.6666667,35.97916666,157.6666667
208,1.9.10,16:00,4.445833334,109.6041667,23.98333333,23.98666667,127.9958333,158.1333333,35,158.1333333
209,1.9.10,17:00,4.429166666,113.7625,23.71666667,23.21333333,128.225,161.6533333,32.27083334,161.6533333
210,1.9.10,18:00,4.0375,117.6916667,23.7,23.34333333,127.25,164.02,26.725,164.02
211,1.9.10,19:00,3.854166666,114.2625,24.3,23.64,119.8083333,155.3133333,24.28333334,155.3133333
212,1.9.10,20:00,3.741666666,110.6458333,24.40555555,23.44333333,116.1958333,149.5266667,22.7,149.5266667
213,1.9.10,21:00,3.666666666,107.1791667,24.47222222,22.81666667,113.3916667,144.5133333,21.37083334,144.5133333
214,1.9.10,22:00,3.704166666,103.3458333,23.17777778,22.15,109.2375,138.1233333,20.5875,138.1233333
215,1.9.10,23:00,3.666666666,97.40833334,21.97222222,21.02,100.0666667,126.0433333,21.81666666,126.0433333
216,1.10.10,0:00,3.802419355,87.85080645,25.0860215,23.22258065,90.89112904,110.9709677,25.85887096,110.9709677
217,1.10.10,1:00,3.072580645,48.30241935,23.81182795,21.99354839,46.60080645,127.391129,26.87903226,127.391129
218,1.10.10,2:00,3.024193549,44.60483871,23.0860215,21.1483871,42.98790323,120.0766129,30.09274194,120.0766129
219,1.10.10,3:00,3.072580645,44.89919355,23.51075268,20.41290323,43.87903226,121.2701613,29.97177419,121.2701613
220,1.10.10,4:00,3.322580645,85.69758065,24.17204302,20.55806452,95.56451612,112.9677419,25.92741935,112.9677419
221,1.10.10,5:00,4.032258065,105.2379032,27.38172043,23.3,111.8387097,170,18.81451613,170
222,1.10.10,6:00,4.931451613,121.1854839,28.52150538,25.51935484,147.1548387,218.0741935,14.66532258,218.0741935
223,1.10.10,7:00,5.629032258,124.6290323,28.39784947,26.8483871,153.8258065,227.5193548,14.83870967,227.5193548
224,1.10.10,8:00,5.516129033,121.6491936,29.27419355,27.88709677,146.5032258,217.8,17.31048387,217.8
225,1.10.10,9:00,5.471774194,116.8669355,28.53225807,28.25806452,135.3032258,202.7806452,20.97580645,202.7806452
226,1.10.10,10:00,5.616935484,111.4153226,27.03763442,30.71612903,120.3096774,183.4096774,24.95564516,183.4096774
227,1.10.10,11:00,5.528225806,108.2903226,25.29569892,27.47096774,112.6032258,173.2193548,28.52822581,173.2193548
228,1.10.10,12:00,5.193548388,106.8709677,24.78494623,25.58387097,108.0903226,167.5806452,31.48387096,167.5806452
229,1.10.10,13:00,5.213709678,107.7782258,24.45698925,25.60967742,104.6,164.783871,32.28225806,164.783871
230,1.10.10,14:00,5.141129033,110.9354839,24.51612903,25.43548387,105.5290323,168.2419355,31.56854839,168.2419355
231,1.10.10,15:00,4.721774194,114.6975807,24.67204302,24.66774194,103.5677419,169.2935484,30.10483871,169.2935484
232,1.10.10,16:00,4.528225806,122.1774194,25.5967742,24.29354839,108.4129032,180.1258065,24.53225806,180.1258065
233,1.10.10,17:00,4.431451613,128.1491936,27.48924732,25.26451613,113.1290323,189.6258065,19.75,189.6258065
234,1.10.10,18:00,4.205645161,127.141129,29.0860215,26.75806452,112.0612903,187.7548387,17.81451613,187.7548387
235,1.10.10,19:00,4.084677419,117.3346774,29.11290323,27.11612903,102.4322581,170.2774194,19.64919355,170.2774194
236,1.10.10,20:00,4.157258065,109.983871,28.38709677,26.45483871,126.5,157.1580645,21.72177419,157.1580645
237,1.10.10,21:00,4.116935484,106.9435484,28.76344087,26.39354839,126.2822581,154.5548387,21.91532257,154.5548387
238,1.10.10,22:00,3.907258065,102.0725807,28.24731183,26.17096774,119.5040323,145.2354839,22.47177419,145.2354839
