,Month,GMT,RNO,RNO2,RNXO,RO3,RPM10,RPM25,RSO2,AQI
0,1.1.10,0:00,63.87419355,54.76774194,118.7580645,15.32903226,27.37741935,23.46451613,4,138.7580645
1,1.1.10,1:00,51.69032258,48.61612903,100.4,17.29677419,25.65806452,22.57741935,3.612903226,120.4
2,1.1.10,2:00,44.02580645,43.27096774,87.40967742,19.72580645,24.47096774,20.90645161,3.274193548,107.4096774
3,1.1.10,3:00,42.14193548,41.30322581,83.56129032,20.16129032,23.94193548,20.75483871,3.332258065,103.5612903
4,1.1.10,4:00,47.53548387,42.46451613,90.10645161,19.1,23.22903226,20.37096774,3.441935484,110.1064516
5,1.1.10,5:00,68.20322581,49.50322581,117.8677419,15.77419355,23.9483871,21.1516129,3.796774194,137.8677419
6,1.1.10,6:00,108.116129,62.97741935,171.316129,11.75483871,25.48387097,22.80645161,4.487096774,191.316129
7,1.1.10,7:00,140.2322581,73.47741935,214.0064516,10.09354839,26.91290323,23.24516129,5.222580645,234.0064516
8,1.1.10,8:00,146.6322581,75.60645161,222.5548387,10.22903226,28.57741935,23.34516129,5.609677419,242.5548387
9,1.1.10,9:00,142.4741935,73.5,216.2580645,12.19677419,30.5516129,24.38064516,5.583870968,236.2580645
10,1.1.10,10:00,133.4290323,70.19032258,203.9096774,14.93225806,31.36451613,24.57096774,5.532258065,223.9096774
11,1.1.10,11:00,124.6677419,68.16451613,193.0612903,16.92580645,33.23870968,24.63225806,5.496774194,213.0612903
12,1.1.10,12:00,118.2903226,67.89354839,186.4354839,18.1516129,34.4483871,24.68709677,5.541935484,206.4354839
13,1.1.10,13:00,114.6645161,68.28709677,183.1903226,18.41612903,35.39677419,24.82903226,5.512903226,203.1903226
14,1.1.10,14:00,114.7064516,70.00645161,184.9322581,17.53548387,36.45806452,26.44193548,5.496774194,204.9322581
15,1.1.10,15:00,119.8548387,74.65483871,194.7709677,14.55806452,35.92903226,25.73548387,5.4,214.7709677
16,1.1.10,16:00,124.4806452,79.76129032,204.5645161,11.50645161,35.0516129,26.63548387,5.309677419,224.5645161
17,1.1.10,17:00,126.4129032,82.15483871,208.8903226,10.03225806,34.13225806,26.46774194,5.148387097,228.8903226
18,1.1.10,18:00,122.8806452,81.67741935,204.883871,9.596774194,33.73548387,27.03225806,5.093548387,224.883871
19,1.1.10,19:00,113.5387097,79.02580645,192.8516129,9.519354839,33.25806452,27.01935484,4.887096774,212.8516129
20,1.1.10,20:00,97.46129032,73.17419355,170.916129,9.619354839,32.25806452,26.89677419,4.703225806,190.916129
21,1.1.10,21:00,88.61935484,69.09677419,157.9645161,10.00322581,30.99032258,26.13548387,4.629032258,177.9645161
22,1.1.10,22:00,83.87419355,65.85806452,149.9387097,11.00967742,29.42258065,25.74516129,4.383870968,169.9387097
23,1.1.10,23:00,74.28387097,60.89354839,135.3548387,13.30645161,28.30967742,24.39354839,4.022580645,155.3548387
24,1.2.10,0:00,54.76071429,54.96428571,109.7535714,22.55714286,23.13214286,18.66428571,4.078571429,129.7535714
25,1.2.10,1:00,44.71428571,48.24285714,92.96428571,24.68571429,21.87142857,18.10714286,3.589285714,112.9642857
26,1.2.10,2:00,36.74642857,42.40714286,79.21071429,27.73571429,21.10357143,18.1,3.557142857,131.5133929
27,1.2.10,3:00,33.3,40.09285714,73.38571429,28.54642857,20.73928571,19.00357143,3.542857143,124.2321429
28,1.2.10,4:00,34.66785714,40.48214286,75.16071429,27.50357143,20.375,17.99642857,3.589285714,126.4508929
29,1.2.10,5:00,50.54642857,47.26785714,97.85357143,25.23214286,20.73571429,17.53214286,3.8,117.8535714
30,1.2.10,6:00,88.98214286,62.25,151.3428571,20.61428571,22.91785714,19.3,4.428571429,171.3428571
31,1.2.10,7:00,119.2357143,74.77857143,194.1928571,16.94285714,25.14285714,20.66428571,4.875,214.1928571
32,1.2.10,8:00,126.1571429,77.17857143,203.5357143,17.125,27.15,20.825,5.328571429,223.5357143
33,1.2.10,9:00,120.1428571,74.51428571,194.8107143,19.68928571,28.41785714,20.52142857,5.292857143,214.8107143
34,1.2.10,10:00,107.9964286,69.33928571,177.4714286,22.95357143,28.39642857,19.56428571,5.210714286,197.4714286
35,1.2.10,11:00,95.59285714,65.36428571,161.0607143,26.85,28.76785714,17.56785714,5.228571429,181.0607143
36,1.2.10,12:00,89.33214286,63.36785714,152.8035714,29.46785714,28.725,16.19285714,5.292857143,172.8035714
37,1.2.10,13:00,87.62857143,63.21428571,150.9142857,30.93928571,28.16071429,16.21428571,5.339285714,170.9142857
38,1.2.10,14:00,84.79285714,64.18571429,149.0821429,30.34642857,28.65357143,16.23214286,5.25,169.0821429
39,1.2.10,15:00,85.04642857,66.93928571,152.0964286,29.175,27.36785714,16.575,5.378571429,172.0964286
40,1.2.10,16:00,83.41071429,71.39642857,154.9285714,26.58571429,26.19285714,15.90357143,5.082142857,174.9285714
41,1.2.10,17:00,87.875,77.83214286,165.8464286,21.63571429,24.63928571,16.41428571,4.682142857,185.8464286
42,1.2.10,18:00,91.52857143,81.45,173.1321429,18.075,25.58571429,18.41071429,4.617857143,193.1321429
43,1.2.10,19:00,87.425,81.03571429,168.5964286,16.55714286,26.31428571,19.29285714,4.614285714,188.5964286
44,1.2.10,20:00,76.05,74.95,151.0785714,19.15714286,26.16071429,19.20357143,4.457142857,171.0785714
45,1.2.10,21:00,72.22857143,68.83214286,141.1357143,21.35,25.85357143,19.50357143,4.392857143,161.1357143
46,1.2.10,22:00,69.35357143,63.80714286,133.2285714,23.31785714,24.53214286,19.34285714,4.25,153.2285714
47,1.2.10,23:00,63.39642857,58.99285714,122.4357143,24.47142857,23.72857143,18.91071429,4.207142857,142.4357143
48,1.3.10,0:00,48.35806452,51.77741935,90.20645161,27.01935484,20.90967742,15.32903226,2.977419355,110.2064516
49,1.3.10,1:00,39.86451613,44.7,77.03225806,28.5483871,20.19354839,14.29677419,2.883870968,128.7903226
50,1.3.10,2:00,34.01612903,39.21290323,67.01612903,31.72580645,19.62580645,14.41612903,2.487096774,116.2701613
51,1.3.10,3:00,33.73548387,38.06451613,66.69677419,31.27419355,18.83870968,13.89677419,2.464516129,115.8709677
52,1.3.10,4:00,40.77419355,41.75806452,76.91935484,28.63870968,19.11290323,13.99677419,2.541935484,128.6491936
53,1.3.10,5:00,65.31290323,53.50967742,110.2290323,22.37419355,21.3516129,15.83870968,2.912903226,130.2290323
54,1.3.10,6:00,114.9709677,72,172.6903226,16.28064516,25.13870968,17.96129032,3.658064516,192.6903226
55,1.3.10,7:00,144.4645161,82.05806452,209.2451613,16.19354839,28.70645161,19.2516129,4.332258065,229.2451613
56,1.3.10,8:00,134.2258065,78.6516129,195.5612903,18.90645161,32.25483871,19.01612903,4.567741935,215.5612903
57,1.3.10,9:00,112.5419355,70.69677419,166.5741935,22.72903226,34.44516129,18.44193548,4.512903226,186.5741935
58,1.3.10,10:00,91.23225806,61.9483871,137.6032258,27.19677419,33.13225806,16.88064516,4.364516129,157.6032258
59,1.3.10,11:00,82.20322581,58.62580645,126.7419355,29.5483871,31.60967742,15.86129032,4.241935484,146.7419355
60,1.3.10,12:00,78.42580645,57.56774194,122.4,30.46451613,29.7483871,15.01612903,4.148387097,142.4
61,1.3.10,13:00,74.86774194,56.85483871,118.3612903,31.4516129,27.94193548,14.40322581,3.983870968,138.3612903
62,1.3.10,14:00,72.50645161,57.21612903,116.4548387,31.31935484,26.93225806,14.18387097,3.870967742,136.4548387
63,1.3.10,15:00,71.96451613,58.94193548,117.8129032,31.1483871,26.69354839,14.5516129,3.719354839,137.8129032
64,1.3.10,16:00,69.80322581,61.94193548,119.4774194,30.23870968,26.00645161,15.09677419,3.419354839,139.4774194
65,1.3.10,17:00,70.42903226,67.02903226,125.9774194,28.01935484,25.39677419,15.38064516,3.348387097,145.9774194
66,1.3.10,18:00,72.34516129,72.54193548,133.9322581,24.55806452,25.87096774,16.30645161,3.238709677,153.9322581
67,1.3.10,19:00,67.09677419,70.59354839,128,24.61935484,26.27741935,16.4483871,3.070967742,148
68,1.3.10,20:00,56.46451613,63.57741935,111.6741935,26.54516129,24.89677419,16.14193548,2.94516129,131.6741935
69,1.3.10,21:00,54.27096774,61.0483871,106.4258065,25.88387097,24.25483871,15.96129032,2.95483871,126.4258065
70,1.3.10,22:00,55.31290323,59.52903226,102.5806452,24.86774194,23.1483871,15.93870968,2.874193548,122.5806452
71,1.3.10,23:00,51.82580645,56.20645161,95.78709677,24.64193548,22.22258065,16.03225806,2.783870968,115.7870968
72,1.4.10,0:00,37.23333333,52.3,89.53,33.09666667,24.87333333,17.22,4.076666667,109.53
73,1.4.10,1:00,37.06,48.81,85.84666667,33.78666667,24.08,16.78333333,3.586666667,105.8466667
74,1.4.10,2:00,35.22333333,46.23,81.43,34.44,23.61,17.06,3.176666667,101.43
75,1.4.10,3:00,42.91,47.99666667,90.87666667,31.84333333,24.48333333,17.91666667,3.303333333,110.8766667
76,1.4.10,4:00,62.38666667,55.75666667,118.1233333,26.43333333,26.37666667,18.89333333,3.546666667,138.1233333
77,1.4.10,5:00,107.22,71.29666667,178.4933333,19.88666667,30.85666667,21.81333333,4.326666667,198.4933333
78,1.4.10,6:00,128.89,78.76666667,207.6566667,19.80666667,34.97,23.77333333,5.21,227.6566667
79,1.4.10,7:00,110.7766667,74.47,185.2166667,24.34666667,37.03333333,24.28333333,5.433333333,205.2166667
80,1.4.10,8:00,95.73333333,67.91333333,163.6566667,31.31,36.16,22.80333333,5.59,183.6566667
81,1.4.10,9:00,83.20333333,61.82666667,145.01,37.48333333,34.13,20.29666667,5.75,165.01
82,1.4.10,10:00,72.33666667,57.10666667,129.4266667,42.02666667,33.35,18.70333333,5.4,149.4266667
83,1.4.10,11:00,65.42,54.34,119.7366667,46.80333333,31.13,17.14666667,5.28,139.7366667
84,1.4.10,12:00,63.12333333,53.85666667,116.9433333,49.29333333,30.24333333,17.25,5.063333333,136.9433333
85,1.4.10,13:00,62.03666667,54.45666667,116.4833333,50.07,30.02,16.92,5.016666667,136.4833333
86,1.4.10,14:00,61.23,55.64333333,116.8533333,51.07333333,30.32333333,16.69333333,5.22,136.8533333
87,1.4.10,15:00,59.26333333,57.33333333,116.5733333,51.46666667,29.67,16.94333333,5.253333333,136.5733333
88,1.4.10,16:00,57.81666667,59.11,116.91,51.51,29.20666667,16.25666667,5.126666667,136.91
89,1.4.10,17:00,58.27666667,61.95666667,120.2233333,48.39,28.63333333,16.5,4.93,140.2233333
90,1.4.10,18:00,53.99666667,65.32666667,119.31,42.50666667,29.39333333,17.67,4.923333333,139.31
91,1.4.10,19:00,48.04,66.74333333,114.7633333,35.88666667,29.95333333,18.5,4.72,134.7633333
92,1.4.10,20:00,49.58333333,66.62,116.1766667,33.08,30.34,19.98,4.436666667,136.1766667
93,1.4.10,21:00,50.41333333,65.1,115.5,32.26666667,29.85,20.73666667,4.183333333,135.5
94,1.4.10,22:00,47.30333333,61.89666667,109.1733333,32.7,28.61666667,19.33333333,3.953333333,129.1733333
95,1.4.10,23:00,44.39,58.85,103.2133333,32.65333333,26.87333333,18.12,3.86,123.2133333
96,1.5.10,0:00,38.18387097,46.62580645,84.81290323,29.91290323,22.10967742,16.1,3.222580645,104.8129032
97,1.5.10,1:00,36.66774194,42.54193548,79.20967742,29.76774194,21.62580645,16.42903226,3.232258065,131.5120968
98,1.5.10,2:00,33.43870968,39.26774194,72.71612903,30.26129032,21.30322581,16.67741935,2.887096774,123.3951613
99,1.5.10,3:00,39.01612903,39.84516129,78.86774194,27.7483871,21.72580645,17.28064516,2.880645161,131.0846774
100,1.5.10,4:00,59.67419355,46.29677419,105.9677419,24.08709677,22.57419355,17.91290323,3.248387097,125.9677419
101,1.5.10,5:00,93.04193548,57.65483871,150.7,21.81290323,25.34193548,19.0516129,3.825806452,170.7
102,1.5.10,6:00,105.3516129,63.20322581,168.5580645,24.07741935,27.71290323,19.1516129,4.3,188.5580645
103,1.5.10,7:00,95.98064516,60.31612903,156.3193548,29.64193548,28.48064516,17.6516129,4.387096774,176.3193548
104,1.5.10,8:00,88.69354839,57.92580645,146.6064516,33.83548387,29.07741935,17.26451613,4.658064516,166.6064516
105,1.5.10,9:00,78.82580645,54.61612903,133.4645161,37.23548387,27.47096774,15.39354839,4.603225806,153.4645161
106,1.5.10,10:00,70.92580645,51.99032258,122.9,39.95483871,25.63870968,14.5516129,4.451612903,142.9
107,1.5.10,11:00,68.41935484,51.6483871,120.0903226,41.42580645,25.58387097,14.39354839,4.409677419,140.0903226
108,1.5.10,12:00,66.19032258,51.69677419,117.9032258,43.16451613,25.24193548,14.67096774,4.264516129,137.9032258
109,1.5.10,13:00,63.97096774,52.08387097,116.0516129,44.69677419,24.72580645,14.13548387,4.277419355,136.0516129
110,1.5.10,14:00,63.44193548,53.89677419,117.3290323,44.9,24.31612903,14.32258065,4.261290323,137.3290323
111,1.5.10,15:00,59.88064516,54.49677419,114.3935484,45.83225806,25.07741935,15.07096774,4.161290323,134.3935484
112,1.5.10,16:00,58,55.17096774,113.1645161,46.5,24.91935484,15.53225806,4.061290323,133.1645161
113,1.5.10,17:00,58.55483871,57.68709677,116.2419355,45.13225806,24.25483871,15.20967742,4.164516129,136.2419355
114,1.5.10,18:00,52.74516129,57.71935484,110.4677419,42.31612903,24.22903226,15.03548387,4.074193548,130.4677419
115,1.5.10,19:00,44.86129032,57.01935484,101.8709677,37.53870968,23.68387097,15.67096774,4.1,121.8709677
116,1.5.10,20:00,44.32580645,58.00645161,102.3387097,33.05806452,23.92258065,17.00322581,3.767741935,122.3387097
117,1.5.10,21:00,48.30645161,58.08709677,106.4032258,30.85483871,23.61935484,16.95806452,3.45483871,126.4032258
118,1.5.10,22:00,47.41290323,56.48709677,103.9483871,29.69677419,23.32258065,16.32903226,3.367741935,123.9483871
119,1.5.10,23:00,44.7516129,53.23870968,98,28.73870968,22.89032258,16.79032258,3.141935484,118
120,1.6.10,0:00,28.09666667,46.38666667,74.50333333,26.55,24.28333333,17.24,3.523333333,125.6291667
121,1.6.10,1:00,26.39,41.32333333,67.68,27.55,23.80333333,16.89666667,3.383333333,117.1
122,1.6.10,2:00,23.20333333,38.36666667,61.60333333,28.07666667,23.11,16.80666667,3.02,109.5041667
123,1.6.10,3:00,27.44,38.89666667,66.36666667,25.13333333,23.31666667,17.31,3.186666667,115.4583333
124,1.6.10,4:00,45.99666667,45.31333333,91.34,20.8,24.40666667,18.00333333,3.5,111.34
125,1.6.10,5:00,77.83666667,55.89666667,133.7666667,18.36666667,27.66333333,20.13333333,3.963333333,153.7666667
126,1.6.10,6:00,99.77333333,63.86666667,163.6666667,18.61666667,30.36,21.02,4.603333333,183.6666667
127,1.6.10,7:00,96.49,63.10333333,159.6166667,21.38666667,31.43333333,20.53,5.243333333,179.6166667
128,1.6.10,8:00,90.30666667,61.63333333,151.96,25.07666667,30.73666667,19.16333333,5.56,171.96
129,1.6.10,9:00,80.55666667,58.07,138.6666667,29.78333333,29.24666667,17.51333333,5.47,158.6666667
130,1.6.10,10:00,74.18333333,56.69,130.8833333,33.71,28.52666667,16.36333333,5.4,150.8833333
131,1.6.10,11:00,70.56,56.41666667,127.0033333,38.06666667,28.26,16.18,5.166666667,147.0033333
132,1.6.10,12:00,67.40333333,56.11,123.5566667,42.60666667,27.08666667,16.45333333,5.036666667,143.5566667
133,1.6.10,13:00,62.29,55.37,117.6766667,47.39666667,27.61666667,15.97333333,5.06,137.6766667
134,1.6.10,14:00,60.1,56.45333333,116.56,49.03666667,27.54666667,16.12666667,4.95,136.56
135,1.6.10,15:00,56.24666667,56.41,112.7,49.81666667,26.69666667,16.63,5.013333333,132.7
136,1.6.10,16:00,54.31,56.79,111.1233333,49.10666667,25.94666667,16.49,4.7,131.1233333
137,1.6.10,17:00,52.02666667,56.99,109.0333333,47.9,25.37,16.33333333,4.6,129.0333333
138,1.6.10,18:00,47.28,56.24666667,103.5333333,45.96666667,25.25666667,16.44333333,4.69,123.5333333
139,1.6.10,19:00,39.43333333,54.44333333,93.91333333,43.64666667,25.17,16.73666667,4.526666667,113.9133333
140,1.6.10,20:00,36.55666667,55.17,91.75666667,37.81666667,25.02333333,17.04,3.863333333,111.7566667
141,1.6.10,21:00,37.76,56.18666667,93.97333333,32.95333333,25.29333333,17.55666667,3.836666667,113.9733333
142,1.6.10,22:00,37,54.83666667,91.85,29.76,25.41333333,17.8,3.843333333,111.85
143,1.6.10,23:00,34.00333333,51.63666667,85.66666667,27.11,24.86666667,17.86333333,3.81,105.6666667
144,1.7.10,0:00,27.46774194,34.78709677,62.27741935,27.10322581,17.44516129,11.55483871,2.606451613,110.3467742
145,1.7.10,1:00,23.09032258,29.70967742,52.83225806,27.4516129,16.53870968,11.60967742,2.522580645,98.54032258
146,1.7.10,2:00,22.36129032,28.16774194,50.55483871,27.5483871,16.07096774,11.0516129,2.432258065,95.69354839
147,1.7.10,3:00,26.20645161,29.46451613,55.69677419,25.52580645,16.09354839,11.13225806,2.409677419,102.1209677
148,1.7.10,4:00,42.51290323,36.45483871,78.99032258,20.92258065,17.04193548,11.86451613,2.677419355,131.2379032
149,1.7.10,5:00,75.93870968,48.43225806,124.3967742,17.40645161,19.46774194,12.97419355,3.096774194,144.3967742
150,1.7.10,6:00,95.57096774,55.56451613,151.1774194,17.41612903,22.15806452,13.42258065,3.480645161,171.1774194
151,1.7.10,7:00,93.63548387,54.74193548,148.416129,18.9,23.93548387,12.96451613,3.719354839,168.416129
152,1.7.10,8:00,90.5,52.91935484,143.4451613,20.61612903,24.38387097,12.98709677,3.877419355,163.4451613
153,1.7.10,9:00,87.06451613,51.99354839,139.0774194,23.78064516,23.40645161,12.32580645,3.741935484,159.0774194
154,1.7.10,10:00,80.91612903,51.39354839,132.3548387,26.79677419,24.7,12.65483871,3.64516129,152.3548387
155,1.7.10,11:00,77.56129032,51.43548387,129.0193548,29.44193548,24.06774194,13.1516129,3.567741935,149.0193548
156,1.7.10,12:00,71.87419355,50.52903226,122.4580645,32.87419355,23.87096774,12.68064516,3.564516129,142.4580645
157,1.7.10,13:00,69.6,50.77096774,120.3774194,35.04193548,24.50322581,12.89354839,3.538709677,140.3774194
158,1.7.10,14:00,67.52903226,51.46774194,119.016129,36.61935484,24.4,13.06129032,3.683870968,139.016129
159,1.7.10,15:00,63.66129032,51.17096774,114.8483871,38.36774194,23.00322581,13.21612903,3.341935484,134.8483871
160,1.7.10,16:00,61.46129032,51.71290323,113.1806452,39.0516129,22.00645161,13.05806452,3.24516129,133.1806452
161,1.7.10,17:00,59.43225806,52.09032258,111.5258065,38.68064516,21.36451613,12.93225806,3.141935484,131.5258065
162,1.7.10,18:00,54.67419355,51.17096774,105.8774194,37.90645161,21.04516129,12.79677419,3.106451613,125.8774194
163,1.7.10,19:00,47.51290323,48.76451613,96.29677419,35.93225806,20.19354839,12.12903226,3.051612903,116.2967742
164,1.7.10,20:00,44.10645161,47.85806452,91.99032258,31.07096774,19.34516129,12.30645161,2.764516129,111.9903226
165,1.7.10,21:00,44.64516129,48.05806452,92.73548387,27.13225806,19.23548387,12.42258065,2.761290323,112.7354839
166,1.7.10,22:00,43.37419355,45.97741935,89.39677419,25.56129032,19.10967742,11.9516129,2.635483871,109.3967742
167,1.7.10,23:00,38.27419355,41.57096774,79.86129032,24.45483871,18.23870968,11.73870968,2.722580645,132.3266129
168,1.8.10,0:00,29.97741935,35.41935484,65.41612903,23.16129032,14.82580645,9.809677419,2.896774194,114.2701613
169,1.8.10,1:00,25.67419355,30.26451613,55.9483871,23.81290323,13.80645161,9.309677419,2.993548387,102.4354839
170,1.8.10,2:00,23.02258065,26.61290323,49.64516129,25.45483871,14.07096774,9.432258065,2.419354839,94.55645161
171,1.8.10,3:00,26.60967742,27.53548387,54.15483871,23.94193548,14.50322581,9.825806452,2.441935484,100.1935484
172,1.8.10,4:00,43.63870968,34.5483871,78.23225806,19.92580645,15.48387097,10.66129032,2.709677419,130.2903226
173,1.8.10,5:00,80.52258065,47.47419355,128.0225806,15.30322581,18.32580645,11.93870968,3.096774194,148.0225806
174,1.8.10,6:00,100.9903226,55.50322581,156.5387097,14.55806452,20.51290323,12.59032258,3.496774194,176.5387097
175,1.8.10,7:00,92.82903226,54.2483871,147.1225806,16.89354839,20.87419355,11.65806452,3.664516129,167.1225806
176,1.8.10,8:00,86.88064516,52.03225806,138.9322581,20.2483871,20.80322581,11.13870968,3.770967742,158.9322581
177,1.8.10,9:00,80.78709677,50.56774194,131.3548387,24.21290323,20,10.47741935,3.84516129,151.3548387
178,1.8.10,10:00,76.45483871,49.62258065,126.0967742,26.33870968,19.19032258,10.34516129,3.896774194,146.0967742
179,1.8.10,11:00,74.37741935,49.44516129,123.8387097,28.44193548,19.70967742,10.36451613,3.95483871,143.8387097
180,1.8.10,12:00,72.17096774,49.03548387,121.2612903,30.0483871,19.45806452,10.59032258,3.858064516,141.2612903
181,1.8.10,13:00,70.47096774,49.33548387,119.8483871,30.72258065,19.96129032,10.66774194,3.806451613,139.8483871
182,1.8.10,14:00,71.41935484,51.23870968,122.6709677,30.50322581,19.47419355,11.04193548,3.706451613,142.6709677
183,1.8.10,15:00,68.60967742,51.66774194,120.3258065,31.52580645,19.53225806,11.09677419,3.474193548,140.3258065
184,1.8.10,16:00,65.3,52.23870968,117.5677419,31.64516129,19.22258065,11.24516129,3.367741935,137.5677419
185,1.8.10,17:00,65.06451613,53.54516129,118.6451613,29.59677419,18.20967742,11.86451613,3.251612903,138.6451613
186,1.8.10,18:00,59.30967742,53.44193548,112.7774194,27.62580645,18.02903226,11.12258065,3.106451613,132.7774194
187,1.8.10,19:00,52.76129032,52.58387097,105.3741935,24.79354839,17.72580645,11.6483871,2.825806452,125.3741935
188,1.8.10,20:00,52.58387097,52.90645161,105.516129,21.07096774,18.62580645,12.36451613,2.977419355,125.516129
189,1.8.10,21:00,50.10967742,50.26774194,100.4064516,20.69677419,18.61612903,11.87419355,2.893548387,120.4064516
190,1.8.10,22:00,45.92258065,46.78064516,92.72580645,20.37741935,17.74516129,11.50645161,2.870967742,112.7258065
191,1.8.10,23:00,39.00322581,42.4483871,81.47741935,21.12580645,16.67741935,10.81290323,2.816129032,101.4774194
192,1.9.10,0:00,43.27666667,46.86333333,90.17333333,18.87,19.83333333,11.92666667,3.183333333,110.1733333
193,1.9.10,1:00,38.00666667,41.46333333,79.50666667,19.04333333,18.51333333,11.71333333,3.19,131.8833333
194,1.9.10,2:00,34.32,37.11,71.46333333,19.56666667,18.11666667,11.49,2.476666667,121.8291667
195,1.9.10,3:00,38.18333333,37.18333333,75.43,18.43666667,18.45,12.19,2.516666667,126.7875
196,1.9.10,4:00,59.96,44.01666667,104.0266667,14.64333333,19.76,13.48666667,2.763333333,124.0266667
197,1.9.10,5:00,110.4133333,58.67666667,169.1533333,10.88333333,23.38333333,16.27666667,3.43,189.1533333
198,1.9.10,6:00,151.5033333,70.77,222.3333333,8.92,28.57333333,18.57,4.206666667,242.3333333
199,1.9.10,7:00,142.4266667,71.04666667,213.57,11.16333333,29.79333333,18.76,4.666666667,233.57
200,1.9.10,8:00,120.4933333,66.65333333,187.1866667,15.25333333,29.72666667,17.43333333,4.676666667,207.1866667
201,1.9.10,9:00,101.2033333,60.45,161.7066667,20.36666667,27.32,15.66,4.566666667,181.7066667
202,1.9.10,10:00,89.04,57.49333333,146.57,23.89666667,26.87666667,14.16333333,4.526666667,166.57
203,1.9.10,11:00,84.26,56.61,140.9166667,26.99666667,26.53666667,14.26333333,4.4,160.9166667
204,1.9.10,12:00,80.97666667,55.90333333,136.9333333,28.81666667,25.75333333,14.38666667,4.373333333,156.9333333
205,1.9.10,13:00,78.38333333,56.78666667,135.2266667,29.33333333,25.92,14.15,4.14,155.2266667
206,1.9.10,14:00,79.82333333,59.22333333,139.1133333,29.46,25.21333333,14.01,4.106666667,159.1133333
207,1.9.10,15:00,77.30333333,60.30666667,137.6666667,28.78333333,24.42333333,14.71333333,3.793333333,157.6666667
208,1.9.10,16:00,76.39666667,61.68333333,138.1333333,28,23.98666667,14.39,3.556666667,158.1333333
209,1.9.10,17:00,76.58,65.01,141.6533333,25.81666667,23.21333333,14.23,3.543333333,161.6533333
210,1.9.10,18:00,75.8,68.15333333,144.02,21.38,23.34333333,14.22,3.23,164.02
211,1.9.10,19:00,69.84666667,65.41,135.3133333,19.42666667,23.64,14.58,3.083333333,155.3133333
212,1.9.10,20:00,66.95666667,62.51666667,129.5266667,18.16,23.44333333,14.64333333,2.993333333,149.5266667
213,1.9.10,21:00,64.71333333,59.74333333,124.5133333,17.09666667,22.81666667,14.68333333,2.933333333,144.5133333
214,1.9.10,22:00,61.39,56.67666667,118.1233333,16.47,22.15,13.90666667,2.963333333,138.1233333
215,1.9.10,23:00,54.05333333,51.92666667,106.0433333,17.45333333,21.02,13.18333333,2.933333333,126.0433333
216,1.10.10,0:00,46.71290323,44.28064516,90.97096774,20.68709677,23.22258065,15.0516129,3.041935484,110.9709677
217,1.10.10,1:00,37.28064516,38.64193548,75.91290323,21.50322581,21.99354839,14.28709677,2.458064516,127.391129
218,1.10.10,2:00,34.39032258,35.68387097,70.06129032,24.07419355,21.1483871,13.8516129,2.419354839,120.0766129
219,1.10.10,3:00,35.10322581,35.91935484,71.01612903,23.97741935,20.41290323,14.10645161,2.458064516,121.2701613
220,1.10.10,4:00,50.4516129,42.55806452,92.96774194,20.74193548,20.55806452,14.50322581,2.658064516,112.9677419
221,1.10.10,5:00,91.83870968,58.19032258,150,15.0516129,23.3,16.42903226,3.225806452,170
222,1.10.10,6:00,127.1548387,70.9483871,198.0741935,11.73225806,25.51935484,17.11290323,3.94516129,218.0741935
223,1.10.10,7:00,133.8258065,73.70322581,207.5193548,11.87096774,26.8483871,17.03870968,4.503225806,227.5193548
224,1.10.10,8:00,126.5032258,71.31935484,197.8,13.8483871,27.88709677,17.56451613,4.412903226,217.8
225,1.10.10,9:00,115.3032258,67.49354839,182.7806452,16.78064516,28.25806452,17.11935484,4.377419355,202.7806452
226,1.10.10,10:00,100.3096774,63.13225806,163.4096774,19.96451613,30.71612903,16.22258065,4.493548387,183.4096774
227,1.10.10,11:00,92.60322581,60.63225806,153.2193548,22.82258065,27.47096774,15.17741935,4.422580645,173.2193548
228,1.10.10,12:00,88.09032258,59.49677419,147.5806452,25.18709677,25.58387097,14.87096774,4.15483871,167.5806452
229,1.10.10,13:00,84.6,60.22258065,144.783871,25.82580645,25.60967742,14.67419355,4.170967742,164.783871
230,1.10.10,14:00,85.52903226,62.7483871,148.2419355,25.25483871,25.43548387,14.70967742,4.112903226,168.2419355
231,1.10.10,15:00,83.56774194,65.75806452,149.2935484,24.08387097,24.66774194,14.80322581,3.777419355,169.2935484
232,1.10.10,16:00,88.41290323,71.74193548,160.1258065,19.62580645,24.29354839,15.35806452,3.622580645,180.1258065
233,1.10.10,17:00,93.12903226,76.51935484,169.6258065,15.8,25.26451613,16.49354839,3.54516129,189.6258065
234,1.10.10,18:00,92.06129032,75.71290323,167.7548387,14.2516129,26.75806452,17.4516129,3.364516129,187.7548387
235,1.10.10,19:00,82.43225806,67.86774194,150.2774194,15.71935484,27.11612903,17.46774194,3.267741935,170.2774194
236,1.10.10,20:00,75.2,61.98709677,137.1580645,17.37741935,26.45483871,17.03225806,3.325806452,157.1580645
237,1.10.10,21:00,75.02580645,59.55483871,134.5548387,17.53225806,26.39354839,17.25806452,3.293548387,154.5548387
238,1.10.10,22:00,69.60322581,55.65806452,125.2354839,17.97741935,26.17096774,16.9483871,3.125806452,145.2354839
239,1.10.10,23:00,60.02903226,49.87741935,109.8677419,19.77096774,24.69677419,16.21612903,3.019354839,129.8677419
240,1.11.10,0:00,90.08333333,55.75666667,145.8466667,16.78,30.25666667,26.2,3.65,165.8466667
